user_id,country,gender,age,registration_date,acquisition_channel,is_premium
U01549,Germany,Female,24,2026-01-05,Organic Search,0
U01550,Italy,Male,31,2026-01-31,App Store,0
U01551,Spain,Male,35,2026-01-01,Organic Search,0
U01552,Spain,Male,18,2026-01-24,App Store,0
U01553,Germany,Female,22,2026-01-14,App Store,0
U01554,UK,Male,25,2026-02-23,Organic Search,0
U01555,Poland,Male,26,2026-01-21,App Store,0
U01556,Germany,Female,30,2026-01-09,Organic Search,0
U01557,Italy,Male,29,2026-01-11,Influencer,0
U01558,UK,Female,28,2026-02-23,Social Media,0
U01559,Germany,Male,25,2026-01-06,Social Media,1
U01560,UK,Female,28,2026-01-18,Paid Ads,0
U01561,France,Female,23,2026-01-03,Influencer,0
U01562,Italy,Female,32,2026-01-20,Paid Ads,0
U01563,Germany,Female,33,2026-02-23,Influencer,0
U01564,France,Male,22,2026-01-09,Influencer,0
U01565,Spain,Male,38,2026-01-13,Social Media,0
U01566,Spain,Male,27,2026-02-15,Organic Search,0
U01567,Germany,Male,25,2026-01-27,App Store,0
U01568,Austria,Male,31,2026-01-25,Organic Search,0
U01569,Sweden,Male,28,2026-01-21,Paid Ads,1
U01570,Netherlands,Female,46,2026-01-14,Organic Search,0
U01571,UK,Male,28,2026-02-23,App Store,0
U01572,Germany,Male,36,2026-01-05,Referral,0
U01573,UK,Female,22,2026-01-19,Organic Search,1
U01574,UK,Female,23,2026-01-17,Social Media,0
U01575,UK,Female,29,2026-02-14,App Store,0
U01576,UK,Female,25,2026-01-02,App Store,0
U01577,Spain,Male,34,2026-02-05,Organic Search,1
U01578,UK,Male,36,2026-01-17,Referral,0
U01579,Sweden,Male,32,2026-01-03,Influencer,0
U01580,Belgium,Male,26,2026-01-05,Organic Search,0
U01581,UK,Female,39,2026-01-16,Organic Search,0
U01582,Austria,Female,38,2026-02-14,Referral,1
U01583,UK,Male,23,2026-01-13,Influencer,0
U01584,Italy,Female,25,2026-01-02,Organic Search,0
U01585,UK,Male,19,2026-01-15,Social Media,0
U01586,Spain,Male,21,2026-01-06,Organic Search,0
U01587,Italy,Female,19,2026-01-18,Influencer,0
U01588,France,Female,33,2026-01-17,App Store,1
U01589,Italy,Male,18,2026-01-14,Referral,0
U01590,Netherlands,Male,26,2026-01-19,Social Media,0
U01591,Sweden,Female,19,2026-01-01,App Store,0
U01592,UK,Male,20,2026-02-04,Organic Search,0
U01593,Poland,Female,18,2026-01-10,Social Media,0
U01594,Netherlands,Male,24,2026-02-10,Organic Search,0
U01595,Italy,Female,30,2026-02-22,Social Media,0
U01596,Germany,Male,31,2026-01-06,Organic Search,0
U01597,Germany,Male,23,2026-02-18,Referral,0
U01598,Spain,Male,31,2026-02-23,Referral,0
U01599,Spain,Male,25,2026-01-17,Organic Search,0
U01600,Germany,Male,32,2026-01-17,App Store,0
U01601,UK,Male,26,2026-02-16,Social Media,0
U01602,France,Male,37,2026-01-30,Social Media,0
U01603,UK,Male,17,2026-01-04,Influencer,0
U01604,Italy,Female,31,2026-02-14,Paid Ads,0
U01605,Netherlands,Male,26,2026-01-02,Paid Ads,0
U01606,Netherlands,Female,18,2026-01-14,Organic Search,0
U01607,Spain,Male,22,2026-01-06,Organic Search,0
U01608,Sweden,Female,33,2026-01-10,Influencer,0
U01609,UK,Male,28,2026-02-23,Social Media,0
U01610,UK,Male,30,2026-01-15,Social Media,0
U01611,UK,Male,27,2026-01-02,Organic Search,1
U01612,Netherlands,Male,41,2026-01-29,Organic Search,0
U01613,Poland,Female,36,2026-01-19,Influencer,0
U01614,UK,Female,27,2026-01-13,Organic Search,1
U01615,Germany,Female,39,2026-01-01,Social Media,0
U01616,UK,Female,42,2026-01-31,App Store,0
U01617,Sweden,Male,25,2026-01-07,Organic Search,0
U01618,France,Male,31,2026-01-06,Referral,0
U01619,Netherlands,Female,16,2026-02-19,Organic Search,0
U01620,UK,Female,24,2026-01-13,Social Media,0
U01621,France,Male,25,2026-01-20,App Store,0
U01622,France,Male,38,2026-01-10,Influencer,0
U01623,Sweden,Female,26,2026-01-20,Social Media,1
U01624,Poland,Male,26,2026-02-22,App Store,0
U01625,Germany,Male,18,2026-01-08,Social Media,0
U01626,Germany,Female,28,2026-01-04,Organic Search,0
U01627,Austria,Male,29,2026-02-17,App Store,0
U01628,UK,Female,21,2026-01-02,Influencer,0
U01629,Belgium,Male,28,2026-01-25,App Store,0
U01630,UK,Female,25,2026-01-09,Referral,0
U01631,Italy,Female,23,2026-02-05,Social Media,0
U01632,Germany,Male,35,2026-01-08,Social Media,0
U01633,Germany,Female,20,2026-01-01,Social Media,0
U01634,Germany,Female,33,2026-01-14,Referral,1
U01635,Spain,Female,31,2026-02-04,Organic Search,0
U01636,UK,Male,29,2026-01-13,Social Media,0
U01637,Austria,Male,27,2026-01-20,Referral,0
U01638,France,Male,33,2026-01-10,Paid Ads,0
U01639,Germany,Male,21,2026-01-20,Organic Search,0
U01640,Germany,Male,26,2026-01-23,Social Media,0
U01641,Sweden,Male,34,2026-02-17,Organic Search,0
U01642,UK,Other,21,2026-01-07,Paid Ads,1
U01643,Spain,Female,17,2026-01-25,Organic Search,0
U01644,UK,Female,27,2026-01-01,Organic Search,0
U01645,France,Male,35,2026-01-25,Influencer,1
U01646,Spain,Male,27,2026-01-31,Social Media,0
U01647,UK,Female,29,2026-01-04,App Store,0
U01648,France,Female,20,2026-02-22,Social Media,0
U01649,Netherlands,Female,22,2026-01-31,Social Media,1
U01650,Netherlands,Female,27,2026-02-13,Paid Ads,0
U01651,Germany,Male,24,2026-01-19,Influencer,0
U01652,Poland,Female,35,2026-01-13,Paid Ads,0
U01653,Germany,Female,31,2026-02-01,App Store,0
U01654,Sweden,Female,32,2026-01-05,Organic Search,0
U01655,Sweden,Female,28,2026-01-21,Social Media,1
U01656,Italy,Female,34,2026-01-21,Social Media,0
U01657,Germany,Male,25,2026-02-23,Organic Search,0
U01658,Netherlands,Female,24,2026-01-04,App Store,0
U01659,UK,Male,24,2026-01-11,Influencer,1
U01660,France,Female,29,2026-01-08,App Store,0
U01661,UK,Female,24,2026-02-17,Social Media,0
U01662,France,Male,43,2026-01-09,Influencer,0
U01663,Sweden,Other,34,2026-01-11,Influencer,0
U01664,Austria,Female,21,2026-02-23,Referral,0
U01665,Italy,Male,23,2026-01-01,Social Media,0
U01666,France,Other,18,2026-02-18,Organic Search,0
U01667,France,Male,28,2026-01-17,Referral,0
U01668,Germany,Female,37,2026-01-12,Social Media,1
U01669,France,Male,33,2026-01-30,Organic Search,1
U01670,Sweden,Male,20,2026-02-23,Influencer,0
U01671,UK,Male,24,2026-01-19,Organic Search,0
U01672,Netherlands,Male,25,2026-01-01,Organic Search,1
U01673,Spain,Male,25,2026-01-13,Social Media,0
U01674,UK,Male,37,2026-01-17,Social Media,0
U01675,Netherlands,Female,33,2026-01-27,App Store,0
U01676,Spain,Female,43,2026-01-12,Social Media,0
U01677,Netherlands,Male,33,2026-02-23,Organic Search,0
U01678,France,Male,33,2026-01-02,Influencer,0
U01679,Germany,Female,34,2026-02-17,Social Media,0
U01680,Sweden,Male,33,2026-01-04,Social Media,0
U01681,Netherlands,Female,28,2026-01-03,Referral,0
U01682,Austria,Male,39,2026-02-23,Organic Search,0
U01683,Germany,Female,26,2026-02-22,Influencer,0
U01684,Sweden,Male,36,2026-01-09,Referral,0
U01685,Austria,Female,29,2026-01-11,Paid Ads,0
U01686,Netherlands,Female,26,2026-01-08,Organic Search,0
U01687,Italy,Male,32,2026-01-11,Social Media,0
U01688,Spain,Female,36,2026-01-19,Organic Search,0
U01689,Germany,Male,32,2026-01-11,Organic Search,0
U01690,Sweden,Female,29,2026-02-10,Social Media,0
U01691,Germany,Male,29,2026-02-22,Referral,0
U01692,Germany,Male,16,2026-01-07,Influencer,0
U01693,Belgium,Female,28,2026-01-05,Social Media,0
U01694,Italy,Male,36,2026-01-10,Social Media,0
U01695,France,Female,22,2026-01-17,Referral,0
U01696,Belgium,Male,34,2026-01-02,Referral,0
U01697,Austria,Female,29,2026-01-10,Paid Ads,0
U01698,France,Male,36,2026-01-17,Social Media,1
U01699,Poland,Male,20,2026-01-01,Organic Search,0
U01700,Germany,Female,29,2026-01-05,Organic Search,0
U01701,Germany,Female,30,2026-01-05,Social Media,0
U01702,Belgium,Male,34,2026-01-27,Social Media,0
U01703,France,Male,23,2026-01-26,Organic Search,0
U01704,Germany,Female,33,2026-02-03,Paid Ads,0
U01705,Spain,Male,26,2026-01-04,Paid Ads,0
U01706,Netherlands,Female,18,2026-01-16,Influencer,1
U01707,Netherlands,Male,21,2026-01-01,Organic Search,0
U01708,UK,Female,23,2026-02-13,Influencer,0
U01709,UK,Male,31,2026-01-10,Referral,0
U01710,Netherlands,Male,20,2026-01-05,App Store,0
U01711,UK,Male,31,2026-01-06,Social Media,0
U01712,Netherlands,Female,23,2026-02-10,Social Media,1
U01713,France,Female,41,2026-01-04,Influencer,1
U01714,Italy,Male,33,2026-01-25,Organic Search,0
U01715,Spain,Male,31,2026-01-18,Social Media,0
U01716,Netherlands,Male,36,2026-01-24,Social Media,0
U01717,Germany,Male,35,2026-02-01,Organic Search,0
U01718,France,Female,22,2026-01-25,App Store,1
U01719,Germany,Male,21,2026-01-31,Social Media,0
U01720,Germany,Male,37,2026-01-09,Social Media,0
U01721,Italy,Male,35,2026-01-02,Paid Ads,0
U01722,Germany,Male,24,2026-01-10,App Store,0
U01723,Netherlands,Female,32,2026-02-14,App Store,0
U01724,France,Female,39,2026-01-02,Paid Ads,0
U01725,Spain,Female,28,2026-01-06,Organic Search,0
U01726,UK,Female,36,2026-02-23,Influencer,0
U01727,Spain,Male,27,2026-02-10,Social Media,0
U01728,Sweden,Female,36,2026-02-13,Paid Ads,1
U01729,France,Male,36,2026-01-07,Influencer,0
U01730,Germany,Female,31,2026-01-19,Paid Ads,0
U01731,Germany,Female,16,2026-01-02,Influencer,0
U01732,UK,Female,31,2026-01-08,Social Media,0
U01733,Germany,Female,23,2026-01-10,Influencer,0
U01734,Spain,Male,26,2026-01-07,App Store,1
U01735,Sweden,Male,24,2026-01-19,Organic Search,1
U01736,Germany,Male,35,2026-01-08,Social Media,0
U01737,Italy,Female,18,2026-01-13,Social Media,0
U01738,UK,Male,40,2026-01-22,Organic Search,0
U01739,Sweden,Male,27,2026-01-19,Social Media,0
U01740,Netherlands,Male,21,2026-01-01,App Store,0
U01741,Sweden,Male,35,2026-02-09,Social Media,0
U01742,Italy,Male,29,2026-01-05,Referral,0
U01743,Germany,Male,38,2026-01-08,Social Media,0
U01744,Spain,Male,36,2026-02-22,Organic Search,0
U01745,Germany,Female,39,2026-01-17,Referral,0
U01746,France,Female,22,2026-01-09,Referral,0
U01747,Germany,Female,20,2026-01-10,Paid Ads,0
U01748,Spain,Female,31,2026-01-12,Paid Ads,0
U01749,France,Female,33,2026-02-12,Social Media,0
U01750,Germany,Male,39,2026-01-01,Referral,0
U01751,Spain,Female,27,2026-02-10,Social Media,0
U01752,Spain,Male,36,2026-01-17,Social Media,0
U01753,Netherlands,Male,34,2026-01-23,Social Media,0
U01754,Spain,Female,30,2026-01-06,Referral,0
U01755,Spain,Female,31,2026-01-25,Organic Search,0
U01756,France,Male,27,2026-01-17,Organic Search,0
U01757,Sweden,Male,39,2026-02-02,Paid Ads,0
U01758,UK,Female,23,2026-01-30,Influencer,0
U01759,Poland,Female,37,2026-01-01,Social Media,0
U01760,Germany,Male,21,2026-01-03,Influencer,0
U01761,Austria,Male,32,2026-01-04,App Store,0
U01762,Germany,Female,29,2026-02-03,Organic Search,1
U01763,Germany,Male,50,2026-01-07,Referral,0
U01764,Germany,Male,34,2026-01-16,Social Media,0
U01765,Germany,Female,38,2026-01-26,Social Media,0
U01766,Netherlands,Male,17,2026-01-21,Paid Ads,0
U01767,Germany,Male,16,2026-01-25,Referral,0
U01768,Austria,Male,25,2026-02-11,App Store,0
U01769,Spain,Male,29,2026-01-07,Influencer,0
U01770,Germany,Male,38,2026-01-12,Influencer,0
U01771,Poland,Female,25,2026-01-28,Organic Search,0
U01772,Netherlands,Male,38,2026-01-26,Referral,0
U01773,France,Female,22,2026-01-08,Influencer,0
U01774,Germany,Male,34,2026-02-16,Influencer,0
U01775,Italy,Female,32,2026-01-01,Influencer,0
U01776,UK,Female,23,2026-02-08,Organic Search,0
U01777,UK,Male,24,2026-02-23,Organic Search,0
U01778,Spain,Male,34,2026-01-08,Referral,0
U01779,UK,Female,21,2026-02-07,App Store,0
U01780,Spain,Female,27,2026-01-17,Influencer,0
U01781,Netherlands,Male,31,2026-02-01,Influencer,0
U01782,Austria,Male,29,2026-01-23,Social Media,0
U01783,Netherlands,Male,31,2026-01-03,Social Media,0
U01784,UK,Female,19,2026-02-23,Organic Search,0
U01785,Netherlands,Female,23,2026-01-01,Social Media,0
U01786,Spain,Female,33,2026-01-01,Referral,0
U01787,France,Female,16,2026-01-02,Social Media,0
U01788,Poland,Male,16,2026-01-12,App Store,0
U01789,UK,Male,31,2026-01-03,Influencer,1
U01790,France,Female,36,2026-02-11,Social Media,0
U01791,UK,Female,26,2026-01-05,App Store,0
U01792,UK,Male,19,2026-02-08,Influencer,0
U01793,Poland,Female,30,2026-01-01,Social Media,0
U01794,UK,Male,27,2026-01-08,Influencer,0
U01795,Spain,Female,20,2026-02-23,Social Media,0
U01796,Germany,Female,32,2026-01-03,Organic Search,0
U01797,UK,Female,31,2026-01-07,Organic Search,0
U01798,Germany,Female,32,2026-01-05,Paid Ads,0
U01799,France,Female,16,2026-01-17,App Store,1
U01800,Germany,Male,33,2026-01-03,Influencer,0
U01801,France,Male,20,2026-01-01,Organic Search,0
U01802,Germany,Female,28,2026-01-02,Organic Search,0
U01803,France,Female,21,2026-01-09,Paid Ads,0
U01804,Netherlands,Male,43,2026-01-01,Paid Ads,0
U01805,France,Male,26,2026-02-13,App Store,0
U01806,Netherlands,Male,29,2026-01-04,Referral,0
U01807,UK,Male,34,2026-01-10,Paid Ads,0
U01808,Germany,Male,25,2026-02-09,Social Media,1
U01809,UK,Female,25,2026-01-03,Paid Ads,0
U01810,Netherlands,Female,30,2026-01-12,App Store,0
U01811,UK,Female,30,2026-01-09,Paid Ads,0
U01812,UK,Female,27,2026-01-12,Referral,0
U01813,Italy,Male,23,2026-01-12,App Store,0
U01814,Spain,Male,23,2026-01-14,Organic Search,0
U01815,Austria,Male,36,2026-02-01,Social Media,0
U01816,Spain,Male,39,2026-01-16,Organic Search,0
U01817,Poland,Male,30,2026-01-05,Influencer,0
U01818,UK,Male,36,2026-01-11,Organic Search,1
U01819,France,Male,26,2026-01-29,Social Media,0
U01820,UK,Female,32,2026-01-16,Referral,0
U01821,Germany,Female,27,2026-01-05,Influencer,0
U01822,France,Female,26,2026-01-15,Social Media,0
U01823,Poland,Female,30,2026-01-06,Social Media,0
U01824,Sweden,Female,16,2026-01-11,Organic Search,0
U01825,Germany,Female,27,2026-02-23,Organic Search,0
U01826,UK,Female,25,2026-02-10,Organic Search,1
U01827,Netherlands,Male,27,2026-01-03,Influencer,0
U01828,Sweden,Male,28,2026-01-05,Paid Ads,0
U01829,Spain,Male,38,2026-01-08,Referral,0
U01830,UK,Female,33,2026-01-18,Organic Search,0
U01831,UK,Male,27,2026-02-23,Social Media,0
U01832,Italy,Female,39,2026-01-16,Organic Search,0
U01833,UK,Other,32,2026-01-23,Social Media,0
U01834,Sweden,Female,25,2026-01-04,Social Media,0
U01835,Germany,Female,25,2026-01-27,Influencer,0
U01836,Germany,Female,35,2026-02-08,Influencer,1
U01837,Germany,Male,38,2026-01-03,Referral,0
U01838,Spain,Other,30,2026-01-02,Referral,0
U01839,UK,Female,28,2026-01-19,App Store,0
U01840,Germany,Female,34,2026-01-14,Social Media,0
U01841,France,Female,32,2026-01-04,App Store,0
U01842,Spain,Female,28,2026-01-17,Referral,0
U01843,Germany,Female,17,2026-02-10,Social Media,0
U01844,UK,Male,24,2026-01-14,Organic Search,0
U01845,UK,Male,26,2026-01-31,Organic Search,0
U01846,Poland,Female,24,2026-02-03,Organic Search,0
U01847,Poland,Female,37,2026-01-11,Organic Search,0
U01848,Spain,Male,36,2026-02-16,Social Media,0
U01849,Sweden,Female,20,2026-01-05,Influencer,0
U01850,Sweden,Female,28,2026-02-02,Social Media,0
U01851,UK,Male,27,2026-02-16,Organic Search,0
U01852,Belgium,Male,25,2026-01-31,Social Media,1
U01853,Poland,Male,16,2026-01-02,Organic Search,1
U01854,Germany,Female,30,2026-01-14,Social Media,0
U01855,Poland,Female,32,2026-01-08,Social Media,0
U01856,Netherlands,Female,30,2026-01-11,Paid Ads,0
U01857,France,Female,24,2026-01-09,Social Media,1
U01858,Italy,Male,26,2026-01-18,Organic Search,0
U01859,Poland,Female,17,2026-02-09,Paid Ads,0
U01860,Italy,Female,21,2026-01-09,Influencer,0
U01861,Spain,Male,21,2026-01-06,Referral,1
U01862,Germany,Male,25,2026-01-20,Social Media,0
U01863,Germany,Male,16,2026-02-23,Social Media,1
U01864,Spain,Male,28,2026-01-22,Social Media,0
U01865,Italy,Female,22,2026-01-13,Paid Ads,0
U01866,Germany,Male,19,2026-01-14,Organic Search,0
U01867,Germany,Female,37,2026-02-08,Organic Search,0
U01868,France,Male,16,2026-01-11,Organic Search,0
U01869,UK,Male,47,2026-01-17,Social Media,0
U01870,Italy,Male,26,2026-01-03,App Store,0
U01871,UK,Male,40,2026-01-20,Influencer,0
U01872,UK,Male,24,2026-01-12,Social Media,0
U01873,Italy,Male,24,2026-01-16,Referral,0
U01874,Germany,Male,25,2026-01-15,App Store,0
U01875,Poland,Female,23,2026-01-17,Organic Search,0
U01876,Netherlands,Male,30,2026-01-02,Organic Search,1
U01877,Germany,Male,22,2026-02-23,Social Media,0
U01878,France,Female,23,2026-01-23,Social Media,0
U01879,Spain,Female,33,2026-02-10,Influencer,0
U01880,Netherlands,Female,30,2026-01-01,Paid Ads,0
U01881,France,Female,27,2026-01-03,Social Media,0
U01882,UK,Male,17,2026-02-23,Paid Ads,0
U01883,Spain,Male,24,2026-01-06,Social Media,0
U01884,UK,Female,25,2026-01-08,Paid Ads,0
U01885,France,Female,23,2026-01-09,Paid Ads,0
U01886,Germany,Male,34,2026-02-02,App Store,0
U01887,France,Male,37,2026-01-02,Organic Search,1
U01888,Netherlands,Female,31,2026-01-23,Paid Ads,1
U01889,Poland,Female,32,2026-02-12,App Store,0
U01890,Germany,Female,25,2026-01-09,App Store,0
U01891,Poland,Male,25,2026-01-02,Organic Search,0
U01892,Netherlands,Other,30,2026-01-11,Social Media,0
U01893,Sweden,Female,25,2026-01-21,Referral,0
U01894,Germany,Male,37,2026-01-01,App Store,1
U01895,UK,Male,16,2026-01-23,Organic Search,0
U01896,France,Male,36,2026-01-08,Organic Search,0
U01897,Spain,Male,22,2026-01-25,App Store,0
U01898,France,Male,40,2026-01-01,Paid Ads,0
U01899,Germany,Female,32,2026-02-04,Organic Search,1
U01900,Austria,Male,24,2026-02-10,Organic Search,1
U01901,France,Male,32,2026-01-02,Organic Search,0
U01902,Germany,Female,40,2026-01-11,Organic Search,0
U01903,Germany,Male,31,2026-02-21,Referral,0
U01904,UK,Female,25,2026-01-26,Paid Ads,0
U01905,Germany,Female,30,2026-01-23,Paid Ads,0
U01906,Poland,Female,29,2026-02-07,Social Media,0
U01907,France,Male,34,2026-01-02,Social Media,0
U01908,Netherlands,Male,22,2026-02-09,Social Media,0
U01909,France,Male,21,2026-01-10,Influencer,0
U01910,Germany,Female,28,2026-02-23,Organic Search,0
U01911,Belgium,Male,25,2026-02-23,Social Media,0
U01912,Germany,Male,33,2026-01-30,Social Media,0
U01913,France,Female,30,2026-02-23,Social Media,0
U01914,Sweden,Male,27,2026-01-20,Organic Search,0
U01915,Germany,Male,38,2026-02-08,Paid Ads,0
U01916,Germany,Female,16,2026-01-17,Social Media,0
U01917,France,Male,29,2026-02-11,Social Media,0
U01918,Sweden,Female,39,2026-01-05,Influencer,0
U01919,Sweden,Male,24,2026-01-11,Paid Ads,0
U01920,Germany,Male,29,2026-01-09,Influencer,0
U01921,Italy,Female,26,2026-01-03,Influencer,0
U01922,Italy,Female,37,2026-01-21,Paid Ads,0
U01923,UK,Other,25,2026-01-13,Social Media,0
U01924,Belgium,Male,33,2026-02-11,Organic Search,0
U01925,Germany,Female,40,2026-01-02,Organic Search,1
U01926,UK,Female,36,2026-01-17,Influencer,0
U01927,UK,Male,19,2026-01-04,Referral,0
U01928,Spain,Male,31,2026-01-07,Paid Ads,0
U01929,UK,Female,22,2026-01-12,Organic Search,1
U01930,Spain,Male,35,2026-02-04,Paid Ads,1
U01931,France,Female,32,2026-01-09,Social Media,0
U01932,Austria,Male,33,2026-02-21,Social Media,0
U01933,Spain,Male,17,2026-01-07,Organic Search,1
U01934,UK,Female,33,2026-01-19,Organic Search,0
U01935,Netherlands,Female,21,2026-01-13,Influencer,1
U01936,Germany,Male,31,2026-01-06,Social Media,0
U01937,Germany,Female,16,2026-01-01,Organic Search,0
U01938,Germany,Male,33,2026-01-20,Social Media,0
U01939,UK,Female,30,2026-01-17,Social Media,0
U01940,Sweden,Male,32,2026-02-23,Influencer,0
U01941,Germany,Female,21,2026-01-07,Referral,0
U01942,France,Male,27,2026-01-26,App Store,0
U01943,France,Male,18,2026-02-23,Influencer,0
U01944,France,Female,31,2026-01-04,Social Media,0
U01945,UK,Female,30,2026-01-02,Organic Search,0
U01946,Netherlands,Male,24,2026-01-06,Influencer,0
U01947,Austria,Other,21,2026-01-14,Influencer,1
U01948,UK,Male,42,2026-01-02,Organic Search,0
U01949,Italy,Female,23,2026-01-16,Social Media,0
U01950,Austria,Male,26,2026-01-05,Social Media,0
U01951,Italy,Female,35,2026-01-30,Social Media,0
U01952,Netherlands,Male,32,2026-01-17,Social Media,0
U01953,Austria,Male,25,2026-01-30,Social Media,1
U01954,UK,Female,29,2026-01-03,Paid Ads,1
U01955,Belgium,Female,20,2026-01-28,Influencer,0
U01956,UK,Female,16,2026-02-23,Organic Search,0
U01957,UK,Female,22,2026-01-02,Organic Search,0
U01958,France,Other,34,2026-01-13,Social Media,0
U01959,France,Female,26,2026-02-23,Influencer,0
U01960,Netherlands,Female,22,2026-01-07,Social Media,0
U01961,Germany,Female,38,2026-01-09,Social Media,0
U01962,Germany,Male,34,2026-01-05,Organic Search,0
U01963,France,Female,29,2026-01-05,App Store,0
U01964,Germany,Female,20,2026-01-05,Influencer,0
U01965,Poland,Female,22,2026-01-05,Social Media,0
U01966,Germany,Female,25,2026-01-08,Social Media,0
U01967,France,Female,30,2026-01-02,Organic Search,0
U01968,Sweden,Male,24,2026-01-08,Social Media,0
U01969,Italy,Female,27,2026-01-30,Social Media,0
U01970,Germany,Female,19,2026-01-04,Referral,0
U01971,UK,Female,27,2026-01-10,Social Media,0
U01972,Italy,Male,24,2026-01-26,Social Media,0
U01973,UK,Female,16,2026-01-13,Organic Search,0
U01974,France,Female,29,2026-01-07,Influencer,0
U01975,Spain,Female,24,2026-01-19,Organic Search,0
U01976,UK,Female,35,2026-01-16,Social Media,0
U01977,Austria,Male,33,2026-01-05,Paid Ads,0
U01978,Germany,Male,30,2026-01-18,App Store,0
U01979,Austria,Male,27,2026-01-23,Referral,0
U01980,Netherlands,Male,19,2026-01-21,Paid Ads,1
U01981,Poland,Female,16,2026-01-05,Organic Search,0
U01982,Netherlands,Female,26,2026-01-06,Organic Search,1
U01983,France,Other,20,2026-02-11,App Store,1
U01984,Italy,Male,35,2026-01-04,Organic Search,0
U01985,France,Male,31,2026-02-23,App Store,0
U01986,UK,Male,23,2026-01-03,Influencer,0
U01987,Spain,Female,21,2026-01-23,Social Media,0
U01988,UK,Male,19,2026-01-02,Referral,0
U01989,Germany,Male,22,2026-01-10,Organic Search,0
U01990,Italy,Female,32,2026-01-05,Social Media,0
U01991,Germany,Other,31,2026-01-30,Referral,0
U01992,Germany,Male,42,2026-01-22,Social Media,0
U01993,Spain,Female,30,2026-01-08,Paid Ads,0
U01994,France,Female,25,2026-01-12,Social Media,0
U01995,France,Female,20,2026-01-01,Influencer,1
U01996,Germany,Female,39,2026-01-05,Organic Search,0
U01997,Germany,Male,29,2026-01-22,App Store,0
U01998,Germany,Male,20,2026-01-12,Paid Ads,0
U01999,UK,Male,39,2026-01-21,Referral,0
U02000,Germany,Male,34,2026-01-22,Influencer,0
U02001,Spain,Female,29,2026-01-31,Organic Search,0
U02002,Poland,Male,34,2026-01-31,App Store,1
U02003,Netherlands,Male,16,2026-01-01,Social Media,0
U02004,Germany,Female,35,2026-02-19,App Store,0
U02005,Germany,Male,32,2026-02-23,App Store,0
U02006,Netherlands,Male,22,2026-01-12,Organic Search,1
U02007,Spain,Male,42,2026-01-07,Social Media,0
U02008,UK,Female,40,2026-01-12,Influencer,0
U02009,Sweden,Female,21,2026-02-18,Influencer,1
U02010,Germany,Male,21,2026-01-20,App Store,0
U02011,Belgium,Male,20,2026-01-09,Referral,0
U02012,Spain,Female,22,2026-01-01,Organic Search,0
U02013,Spain,Male,33,2026-01-11,App Store,0
U02014,Spain,Female,32,2026-02-23,Social Media,0
U02015,Germany,Male,31,2026-01-11,Organic Search,0
U02016,France,Male,29,2026-01-06,App Store,1
U02017,France,Female,32,2026-01-23,Influencer,0
U02018,UK,Female,17,2026-01-29,Social Media,1
U02019,Germany,Male,23,2026-01-09,App Store,0
U02020,Italy,Female,28,2026-01-06,App Store,0
U02021,UK,Male,33,2026-01-21,Organic Search,0
U02022,France,Female,28,2026-01-27,Social Media,0
U02023,Spain,Female,29,2026-02-23,Organic Search,0
U02024,UK,Female,26,2026-01-26,Organic Search,0
U02025,Germany,Female,16,2026-01-04,Organic Search,0
U02026,Netherlands,Male,24,2026-01-03,Organic Search,0
U02027,Spain,Male,22,2026-02-16,Referral,0
U02028,Poland,Female,28,2026-02-05,Influencer,0
U02029,Germany,Male,20,2026-01-06,Social Media,0
U02030,Netherlands,Female,31,2026-01-28,Influencer,0
U02031,France,Male,26,2026-01-02,App Store,0
U02032,UK,Male,31,2026-01-03,Organic Search,1
U02033,Spain,Female,34,2026-01-05,Social Media,0
U02034,Netherlands,Male,25,2026-01-20,App Store,0
U02035,Netherlands,Female,21,2026-01-26,Influencer,1
U02036,UK,Male,18,2026-01-11,Organic Search,0
U02037,Italy,Female,32,2026-01-03,Social Media,0
U02038,Italy,Male,30,2026-02-23,Social Media,0
U02039,UK,Male,31,2026-02-04,Social Media,0
U02040,France,Female,27,2026-01-02,Influencer,1
U02041,Italy,Female,22,2026-01-14,Influencer,0
U02042,Netherlands,Male,20,2026-01-02,Organic Search,1
U02043,Italy,Female,31,2026-01-04,Influencer,1
U02044,Netherlands,Female,16,2026-01-05,App Store,1
U02045,UK,Male,20,2026-01-10,Social Media,0
U02046,Spain,Female,24,2026-01-11,Organic Search,0
U02047,Sweden,Female,19,2026-01-12,Social Media,0
U02048,Poland,Male,26,2026-01-15,Organic Search,0
U02049,Sweden,Female,20,2026-02-02,Influencer,0
U02050,Germany,Male,23,2026-02-23,Social Media,0
U02051,France,Female,20,2026-01-18,Influencer,0
U02052,Poland,Male,24,2026-01-02,Paid Ads,0
U02053,Netherlands,Female,18,2026-01-29,App Store,0
U02054,France,Male,29,2026-01-02,Social Media,0
U02055,Belgium,Female,29,2026-01-04,Paid Ads,0
U02056,Germany,Female,42,2026-02-11,Referral,1
U02057,Poland,Male,29,2026-01-18,App Store,0
U02058,Poland,Female,35,2026-02-23,Paid Ads,0
U02059,Sweden,Female,38,2026-01-02,Social Media,0
U02060,Germany,Male,17,2026-02-23,Social Media,0
U02061,France,Female,36,2026-01-13,App Store,0
U02062,UK,Female,31,2026-01-26,Influencer,1
U02063,Germany,Male,34,2026-01-01,App Store,0
U02064,UK,Female,19,2026-01-05,Referral,1
