user_id,activity_date,sessions,session_duration_min,workouts_completed,ai_coach_used,training_plan_accessed,calories_burned,active_minutes,steps_recorded
U02498,2026-02-16,2,45.4,1,0,1,605,51,7586
U02498,2026-02-17,2,41.5,2,0,1,504,69,0
U02498,2026-02-18,1,19.1,1,0,1,298,33,0
U02498,2026-02-19,1,21.3,2,1,1,461,54,0
U02498,2026-02-22,2,48.5,1,0,0,336,53,4610
U02498,2026-02-23,1,69.2,1,0,1,549,68,0
U02498,2026-02-26,1,18.1,1,0,1,274,32,0
U02498,2026-02-28,1,17.6,1,0,1,370,32,2809
U02499,2026-01-05,2,35.6,2,0,0,815,64,4333
U02499,2026-01-07,1,25.1,1,0,1,334,37,0
U02499,2026-01-08,1,13.7,1,0,0,324,29,0
U02499,2026-01-11,2,44.1,0,0,0,132,30,6332
U02499,2026-01-12,1,15.4,1,0,0,202,30,0
U02499,2026-01-16,1,15.3,1,0,0,383,30,5243
U02499,2026-01-22,1,10.7,3,0,0,285,67,0
U02499,2026-01-23,1,33.3,1,1,0,408,43,4597
U02499,2026-01-26,1,30.3,1,0,0,415,41,0
U02499,2026-01-31,2,46.7,1,1,1,436,52,0
U02499,2026-02-01,1,58.2,3,0,0,669,100,9143
U02499,2026-02-03,1,15.6,2,0,1,860,50,3877
U02499,2026-02-09,1,7.9,1,0,0,214,25,0
U02499,2026-02-10,2,23.9,1,1,0,256,36,0
U02499,2026-02-11,1,14.2,1,0,0,277,29,0
U02499,2026-02-13,1,29.1,2,0,1,787,60,0
U02499,2026-02-15,1,21.3,1,0,1,385,34,6134
U02499,2026-02-21,1,8.0,1,0,0,294,25,0
U02499,2026-02-22,3,23.6,1,0,0,207,36,0
U02500,2026-01-18,1,47.1,1,1,0,467,52,0
U02500,2026-01-21,1,31.7,1,0,1,392,42,0
U02500,2026-01-22,1,9.2,1,0,1,383,26,0
U02500,2026-01-28,1,19.7,1,1,0,265,33,0
U02500,2026-01-29,2,36.5,3,0,0,469,85,4586
U02500,2026-01-31,2,15.5,2,0,0,322,50,0
U02500,2026-02-02,1,11.1,1,0,0,294,27,0
U02500,2026-02-04,1,13.6,3,0,0,1293,69,0
U02500,2026-02-05,1,12.6,1,1,0,388,28,0
U02500,2026-02-07,1,26.1,1,1,1,380,38,0
U02500,2026-02-11,2,23.9,2,0,0,490,56,0
U02500,2026-02-13,1,19.8,1,0,0,330,33,0
U02500,2026-02-20,1,26.9,1,0,0,298,38,245
U02500,2026-02-21,2,45.8,2,0,1,477,72,0
U02500,2026-02-22,1,20.6,1,1,0,218,34,3149
U02501,2026-02-26,1,32.3,1,1,0,313,42,9101
U02501,2026-03-01,1,42.0,1,0,1,374,49,12250
U02502,2026-01-23,1,62.3,1,0,0,458,63,0
U02502,2026-01-24,2,49.7,1,1,0,471,54,0
U02502,2026-01-25,2,53.6,1,1,0,381,57,0
U02502,2026-01-27,1,30.0,1,0,0,381,41,4459
U02502,2026-01-28,1,20.8,1,0,0,272,34,9060
U02502,2026-01-29,1,15.6,1,1,0,280,30,0
U02502,2026-01-30,1,41.5,2,0,0,721,69,9411
U02502,2026-01-31,1,24.3,1,1,0,380,37,0
U02502,2026-02-01,1,29.6,1,0,1,344,40,0
U02502,2026-02-02,1,10.3,1,1,1,290,27,0
U02502,2026-02-04,1,32.8,1,1,0,435,42,6505
U02502,2026-02-05,1,13.3,1,0,0,282,29,0
U02502,2026-02-06,1,31.5,3,1,0,629,82,5459
U02502,2026-02-07,2,19.4,0,1,0,58,13,5881
U02502,2026-02-09,1,19.5,1,0,0,277,33,0
U02502,2026-02-11,1,49.3,2,0,0,609,74,5640
U02502,2026-02-12,1,45.8,1,1,1,410,52,9414
U02502,2026-02-13,1,20.5,1,0,1,275,34,6943
U02502,2026-02-16,1,30.9,1,1,0,338,41,0
U02502,2026-02-17,2,9.0,0,0,0,50,6,0
U02502,2026-02-19,3,55.0,2,0,1,821,78,7072
U02502,2026-02-21,2,32.1,1,0,0,289,42,6116
U02502,2026-02-22,2,49.7,1,0,1,519,54,6099
U02502,2026-02-24,2,27.9,2,1,1,531,59,0
U02502,2026-02-25,1,27.3,1,0,1,340,39,0
U02502,2026-02-26,1,38.1,1,1,0,236,46,9397
U02502,2026-02-27,2,51.7,1,1,1,456,56,0
U02503,2026-01-31,1,26.3,1,0,0,428,38,0
U02503,2026-02-01,3,17.5,0,0,0,52,12,9909
U02503,2026-02-04,2,17.3,1,0,0,318,32,0
U02503,2026-02-05,1,28.7,1,0,0,371,40,0
U02503,2026-02-07,1,12.2,1,0,0,412,28,4441
U02503,2026-02-09,1,18.3,1,0,0,281,32,4707
U02503,2026-02-10,1,73.4,1,0,1,357,71,0
U02503,2026-02-14,1,15.8,2,0,0,584,51,0
U02503,2026-02-17,1,14.8,1,1,1,241,30,0
U02503,2026-02-21,1,14.3,2,0,1,861,50,0
U02503,2026-02-27,1,39.7,2,0,0,629,67,0
U02504,2026-01-01,1,30.4,3,0,0,785,81,0
U02504,2026-01-02,1,81.8,1,1,0,563,77,0
U02504,2026-01-03,2,13.7,2,0,0,391,49,0
U02504,2026-01-05,2,23.9,1,1,0,266,36,0
U02504,2026-01-07,1,10.8,1,0,1,171,27,0
U02504,2026-01-09,2,20.9,3,0,0,1006,74,4315
U02504,2026-01-14,1,24.8,1,0,1,348,37,0
U02504,2026-01-22,1,25.0,1,0,0,348,37,8307
U02504,2026-01-23,1,10.8,1,0,0,253,27,0
U02504,2026-01-24,1,27.8,1,0,0,450,39,0
U02504,2026-01-25,3,26.4,1,0,0,236,38,0
U02504,2026-01-26,2,39.9,2,0,0,608,67,0
U02504,2026-02-14,1,5.8,1,0,0,249,24,6056
U02504,2026-02-17,2,15.1,3,0,1,1032,70,0
U02504,2026-02-21,1,36.5,1,0,1,434,45,8895
U02504,2026-02-22,1,14.9,2,1,1,544,50,0
U02504,2026-02-23,2,11.1,0,0,0,50,7,9549
U02504,2026-02-24,1,10.3,1,0,1,275,27,9650
U02505,2026-01-02,2,21.4,0,1,1,64,14,0
U02505,2026-01-03,2,15.1,1,0,0,339,30,0
U02505,2026-01-05,1,35.0,2,0,0,673,64,4942
U02505,2026-01-07,1,23.0,1,0,1,456,36,3723
U02505,2026-01-09,1,54.5,1,0,1,409,58,0
U02505,2026-01-10,1,37.0,1,0,0,315,45,6162
U02505,2026-01-20,1,54.8,1,0,0,405,58,8170
U02505,2026-01-25,2,20.5,2,0,1,514,54,6566
U02505,2026-01-28,1,20.6,1,1,0,398,34,0
U02505,2026-02-07,2,20.1,1,0,0,70,34,2956
U02505,2026-02-15,1,16.3,1,0,0,202,31,0
U02505,2026-02-22,1,29.7,1,0,0,387,40,6789
U02505,2026-02-23,1,19.2,1,1,0,354,33,7605
U02505,2026-02-24,1,33.1,1,0,0,423,43,0
U02505,2026-02-25,1,24.7,1,0,0,218,37,0
U02505,2026-02-26,1,35.1,1,0,1,343,44,0
U02505,2026-03-01,2,27.9,0,1,0,83,19,0
U02506,2026-02-12,2,31.4,0,0,1,94,21,0
U02506,2026-02-13,2,32.7,1,0,0,265,42,0
U02506,2026-02-15,2,21.3,0,0,1,63,14,0
U02507,2026-01-30,2,15.5,1,0,0,261,30,0
U02507,2026-02-02,1,38.5,2,1,0,815,66,0
U02507,2026-02-06,2,22.8,1,0,0,163,35,0
U02507,2026-02-09,1,22.2,1,0,1,306,35,0
U02507,2026-02-12,2,30.6,1,0,1,255,41,7254
U02507,2026-02-13,1,12.7,3,0,0,588,68,0
U02507,2026-02-14,1,32.9,3,0,0,1045,83,0
U02507,2026-02-15,2,8.4,2,1,1,638,45,0
U02507,2026-02-16,1,78.5,1,0,0,483,74,0
U02507,2026-02-20,1,32.8,2,0,0,511,62,0
U02508,2026-01-26,1,15.3,3,0,0,887,70,0
U02508,2026-01-29,1,12.3,1,0,1,284,28,0
U02508,2026-02-03,2,24.3,2,1,0,568,57,0
U02508,2026-02-04,1,21.0,2,1,0,339,54,626
U02508,2026-02-15,1,45.1,2,0,1,598,71,0
U02508,2026-02-17,1,24.1,2,0,0,818,56,0
U02508,2026-02-20,1,32.4,2,0,1,667,62,0
U02508,2026-02-23,2,32.7,1,0,0,344,42,6235
U02508,2026-02-24,1,16.5,1,1,0,344,31,0
U02508,2026-02-25,1,10.1,1,0,0,371,27,0
U02508,2026-02-26,1,23.2,1,0,0,292,36,5192
U02508,2026-03-01,2,18.6,0,0,0,55,13,0
U02509,2026-01-15,2,29.7,1,0,0,462,40,0
U02509,2026-01-16,1,39.0,1,0,0,333,47,0
U02509,2026-01-19,1,13.1,1,1,0,280,29,0
U02509,2026-01-20,2,9.4,1,0,0,335,26,0
U02509,2026-01-23,1,11.4,1,0,0,321,27,12073
U02509,2026-01-25,1,20.0,1,0,0,414,34,7217
U02509,2026-01-26,1,27.5,2,1,0,763,59,0
U02509,2026-01-27,3,18.6,0,0,0,55,13,4963
U02509,2026-01-28,1,31.9,2,0,0,884,62,4722
U02509,2026-01-30,2,22.9,0,0,1,68,16,7400
U02509,2026-02-01,2,42.1,1,1,1,425,49,0
U02509,2026-02-05,1,49.2,1,0,0,367,54,0
U02509,2026-02-06,1,12.1,2,0,1,323,48,0
U02509,2026-02-07,1,24.5,2,1,0,229,57,0
U02509,2026-02-10,1,33.0,1,0,1,323,43,4015
U02509,2026-02-11,1,9.0,2,0,0,599,46,0
U02509,2026-02-16,2,28.0,1,0,0,294,39,0
U02509,2026-02-17,3,12.1,1,0,0,275,28,0
U02509,2026-02-19,1,21.0,1,1,0,396,34,0
U02509,2026-02-21,3,13.2,0,1,1,50,9,0
U02509,2026-02-22,2,14.5,2,0,1,564,50,0
U02510,2026-01-13,2,11.9,2,1,0,541,48,9156
U02510,2026-01-14,2,18.2,2,0,0,474,52,0
U02510,2026-01-16,1,17.2,1,0,1,205,32,4108
U02510,2026-01-17,1,23.6,1,0,0,191,36,12448
U02510,2026-01-20,1,13.7,2,0,1,714,49,0
U02510,2026-01-21,2,14.2,1,0,0,499,29,3003
U02510,2026-01-23,2,52.1,1,0,0,417,56,0
U02510,2026-01-30,2,44.3,1,0,1,293,51,0
U02510,2026-02-02,1,9.7,1,0,1,264,26,0
U02510,2026-02-06,3,55.9,0,0,0,167,39,0
U02510,2026-02-09,2,38.6,0,0,0,115,27,8638
U02510,2026-02-10,1,16.5,2,1,0,407,51,7198
U02510,2026-02-19,1,20.1,1,0,0,311,34,0
U02510,2026-02-20,1,25.2,2,0,0,693,57,0
U02510,2026-02-21,2,16.3,0,0,1,50,11,0
U02510,2026-02-26,2,33.4,1,0,1,300,43,7032
U02510,2026-02-27,1,15.8,2,1,1,508,51,0
U02511,2026-01-21,1,19.0,1,0,1,224,33,6644
U02511,2026-01-23,1,25.9,1,0,0,279,38,0
U02511,2026-01-24,1,41.2,1,0,1,387,48,0
U02511,2026-01-25,1,15.2,1,1,1,249,30,1198
U02511,2026-01-26,2,39.9,2,1,1,519,67,6784
U02511,2026-01-27,2,51.7,1,1,1,429,56,8578
U02511,2026-01-28,1,24.4,1,0,0,357,37,7244
U02511,2026-01-29,1,102.0,1,0,1,681,91,0
U02511,2026-01-30,1,38.6,2,0,1,747,67,0
U02511,2026-01-31,1,21.7,1,0,0,310,35,4191
U02511,2026-02-01,1,34.7,1,1,0,374,44,0
U02511,2026-02-02,2,15.7,2,0,0,625,51,0
U02511,2026-02-04,2,39.3,3,0,1,711,87,0
U02511,2026-02-08,2,9.9,1,0,1,274,26,0
U02511,2026-02-09,2,52.6,0,1,0,157,36,5300
U02511,2026-02-12,1,34.5,2,0,1,716,64,9155
U02511,2026-02-15,2,16.8,1,1,0,249,31,7615
U02511,2026-02-16,1,30.3,2,1,1,448,61,3809
U02511,2026-02-17,1,29.9,1,1,1,428,40,0
U02511,2026-02-20,3,39.5,1,0,0,423,47,10135
U02511,2026-02-22,3,26.8,0,0,1,80,18,3530
U02511,2026-02-23,2,30.3,1,0,0,302,41,3138
U02511,2026-02-24,3,20.5,1,0,0,357,34,0
U02511,2026-02-25,1,87.8,1,1,0,417,81,8711
U02511,2026-02-27,2,24.4,1,1,1,313,37,0
U02511,2026-03-01,1,18.2,1,0,0,330,32,8259
U02512,2026-02-07,1,25.9,1,0,0,355,38,0
U02512,2026-02-08,1,11.7,1,0,0,274,28,0
U02512,2026-02-09,1,16.5,1,1,0,242,31,5434
U02512,2026-02-10,1,53.0,1,0,0,366,57,4768
U02512,2026-02-12,1,17.1,1,1,0,239,31,7329
U02512,2026-02-14,3,17.2,0,0,0,51,12,0
U02512,2026-02-16,1,7.7,1,1,1,185,25,7905
U02512,2026-02-17,1,15.9,1,0,0,188,31,11397
U02512,2026-02-18,1,59.8,1,0,0,422,61,5305
U02512,2026-02-20,2,23.2,0,0,0,69,16,6645
U02512,2026-02-21,1,42.0,3,0,1,1008,89,6501
U02512,2026-02-22,2,30.9,1,0,1,321,41,0
U02512,2026-02-25,1,35.3,1,1,1,394,44,0
U02512,2026-02-27,1,14.4,1,0,1,175,30,0
U02513,2026-01-03,1,23.1,1,1,0,292,36,0
U02513,2026-01-04,1,13.9,1,1,1,254,29,0
U02513,2026-01-05,2,30.3,1,1,0,381,41,11691
U02513,2026-01-06,3,22.1,2,0,1,518,55,10989
U02513,2026-01-07,1,21.1,1,1,0,356,34,6195
U02513,2026-01-08,1,15.9,1,0,1,317,31,0
U02513,2026-01-09,2,29.0,0,1,0,86,20,0
U02513,2026-01-10,2,13.0,2,1,0,775,49,0
U02513,2026-01-12,2,77.9,3,0,0,1122,114,0
U02513,2026-01-13,1,18.9,2,0,1,580,53,9662
U02513,2026-01-16,2,49.4,0,0,1,148,34,0
U02513,2026-01-18,2,16.2,1,1,0,271,31,0
U02513,2026-01-19,1,16.8,1,1,0,159,31,0
U02513,2026-01-20,2,25.1,0,0,0,75,17,0
U02513,2026-01-21,1,12.7,1,1,1,276,28,8035
U02513,2026-01-22,2,33.3,1,1,1,415,43,2172
U02513,2026-01-23,2,30.6,1,1,1,351,41,2974
U02513,2026-01-24,2,39.6,2,1,0,435,67,7215
U02513,2026-01-25,2,43.3,0,0,1,129,30,0
U02513,2026-01-26,2,20.2,1,1,0,234,34,7330
U02513,2026-01-27,2,14.3,0,1,0,50,10,0
U02513,2026-01-28,1,19.6,1,0,0,226,33,6747
U02513,2026-01-29,2,46.3,0,0,1,138,32,4658
U02513,2026-01-30,2,22.4,1,0,1,258,35,6359
U02513,2026-01-31,1,17.0,1,0,0,128,31,6169
U02513,2026-02-01,2,17.2,1,0,1,332,32,6993
U02513,2026-02-02,2,46.3,0,0,0,138,32,0
U02513,2026-02-03,2,37.4,1,1,1,374,46,6332
U02513,2026-02-05,1,50.8,1,0,0,544,55,0
U02513,2026-02-06,2,20.9,1,0,1,304,34,0
U02513,2026-02-07,1,22.1,2,1,1,382,55,4800
U02513,2026-02-09,2,21.2,2,0,0,807,54,0
U02513,2026-02-10,1,26.5,1,0,0,288,38,0
U02513,2026-02-12,1,25.7,1,1,1,248,38,3625
U02513,2026-02-13,1,21.2,1,0,0,283,34,6585
U02513,2026-02-14,1,49.8,2,1,1,545,74,5108
U02513,2026-02-16,2,46.8,1,1,1,443,52,0
U02513,2026-02-19,1,32.6,1,0,1,313,42,0
U02513,2026-02-20,2,22.4,0,0,1,67,15,9892
U02513,2026-02-21,1,21.3,1,0,1,231,34,0
U02513,2026-02-24,2,32.8,1,0,0,364,42,0
U02513,2026-02-27,1,27.2,1,1,1,169,39,8231
U02514,2026-01-05,1,15.2,1,0,0,335,30,0
U02514,2026-01-14,1,36.4,2,0,0,634,65,0
U02514,2026-01-18,1,11.2,1,0,1,368,27,0
U02514,2026-01-23,1,25.6,1,0,0,443,37,4163
U02514,2026-01-25,1,25.7,1,0,0,325,37,9883
U02514,2026-01-28,2,16.0,1,0,1,208,31,0
U02514,2026-01-30,1,19.2,1,0,0,413,33,0
U02514,2026-01-31,1,22.4,1,1,0,371,35,5786
U02514,2026-02-01,2,37.5,1,1,1,358,46,4590
U02514,2026-02-17,1,12.8,1,0,1,325,28,0
U02514,2026-02-19,1,19.5,2,0,0,618,53,0
U02514,2026-02-22,1,11.6,1,0,0,395,28,9755
U02514,2026-02-24,1,23.0,1,0,1,365,36,0
U02514,2026-03-01,1,19.0,1,0,1,236,33,1446
U02515,2026-01-10,1,12.3,1,0,0,418,28,0
U02515,2026-01-12,3,46.1,1,0,0,403,52,0
U02515,2026-01-15,3,28.4,1,1,1,296,39,2148
U02515,2026-01-17,1,35.6,1,0,1,300,44,8037
U02515,2026-01-20,1,44.7,2,1,0,507,71,558
U02515,2026-01-21,1,18.9,1,0,0,302,33,0
U02515,2026-01-22,1,40.2,2,0,0,349,68,6144
U02515,2026-01-23,1,17.5,1,1,1,137,32,0
U02515,2026-01-25,3,24.8,1,0,0,410,37,0
U02515,2026-01-26,1,37.8,1,0,1,523,46,0
U02515,2026-01-27,1,46.7,2,0,1,498,72,0
U02515,2026-02-04,1,18.0,1,0,0,325,32,9142
U02515,2026-02-05,1,18.2,1,0,1,257,32,0
U02515,2026-02-19,1,22.2,2,0,0,503,55,0
U02515,2026-02-20,1,43.6,1,0,0,534,50,7289
U02515,2026-02-22,1,32.1,1,1,0,398,42,3455
U02515,2026-02-28,1,13.2,1,0,1,392,29,5027
U02516,2026-01-21,1,29.9,1,0,0,284,40,0
U02516,2026-01-22,1,20.0,1,0,0,328,34,5938
U02516,2026-01-23,3,23.0,1,0,1,292,36,0
U02516,2026-01-24,2,39.7,0,1,0,119,27,0
U02516,2026-01-25,1,28.0,1,0,0,379,39,0
U02516,2026-01-26,3,23.5,3,0,0,524,76,0
U02516,2026-01-27,1,13.0,1,0,0,439,29,0
U02516,2026-01-28,2,10.5,1,0,0,252,27,4750
U02516,2026-01-29,1,34.5,1,0,0,453,44,0
U02516,2026-01-31,1,15.1,2,0,1,624,50,389
U02516,2026-02-08,1,27.8,1,1,0,272,39,0
U02516,2026-02-11,1,27.7,1,0,1,419,39,0
U02516,2026-02-15,3,18.5,0,1,1,55,12,0
U02516,2026-02-16,1,27.5,1,0,0,285,39,0
U02516,2026-02-17,1,30.6,2,1,0,447,61,8121
U02516,2026-02-22,1,23.2,1,0,0,341,36,0
U02516,2026-02-24,1,24.9,2,0,0,596,57,0
U02517,2026-01-08,1,39.6,1,0,1,369,47,0
U02517,2026-01-15,1,12.6,1,0,1,385,28,0
U02517,2026-01-20,1,22.3,2,0,1,368,55,0
U02517,2026-01-24,1,22.9,1,1,0,209,36,0
U02517,2026-01-26,2,14.3,0,0,0,50,10,0
U02517,2026-01-28,2,19.5,1,0,0,286,33,0
U02517,2026-02-01,3,33.6,1,0,0,372,43,8197
U02517,2026-02-02,1,35.1,1,1,0,439,44,0
U02517,2026-02-03,2,30.3,1,0,0,355,41,0
U02517,2026-02-04,1,11.0,1,0,0,282,27,0
U02517,2026-02-08,1,29.2,1,0,0,250,40,0
U02517,2026-02-20,1,14.5,2,1,0,491,50,0
U02517,2026-02-21,2,46.9,2,0,0,844,72,0
U02517,2026-02-24,2,17.0,3,0,0,1260,71,7222
U02517,2026-03-01,1,18.5,1,0,1,267,32,2065
U02518,2026-01-09,2,40.8,2,0,0,825,68,0
U02518,2026-01-10,1,32.7,2,0,0,861,62,6940
U02518,2026-01-11,1,50.5,1,0,0,447,55,4501
U02518,2026-01-12,1,39.6,1,0,1,354,47,0
U02518,2026-01-13,1,48.0,1,1,0,320,53,0
U02518,2026-01-16,2,28.2,2,0,1,695,59,9037
U02518,2026-01-17,1,28.0,3,1,0,534,79,0
U02518,2026-01-22,1,31.6,1,0,1,356,42,0
U02518,2026-01-25,1,17.1,1,0,0,315,31,0
U02518,2026-01-27,1,12.0,1,0,1,252,28,0
U02518,2026-01-28,2,31.0,1,0,0,410,41,0
U02518,2026-02-02,1,9.5,1,0,1,296,26,0
U02518,2026-02-05,1,22.7,1,1,0,349,35,0
U02518,2026-02-08,1,16.4,2,0,0,459,51,9735
U02518,2026-02-14,2,18.0,0,0,0,54,12,0
U02518,2026-02-19,3,17.2,0,0,0,51,12,0
U02518,2026-02-20,2,25.8,0,0,1,77,18,6410
U02518,2026-02-23,1,23.1,1,0,0,287,36,0
U02518,2026-02-25,2,44.0,2,0,0,751,70,6623
U02518,2026-02-26,1,15.5,2,0,1,526,50,0
U02519,2026-01-06,1,60.8,2,0,1,648,82,0
U02519,2026-01-07,3,27.8,1,1,0,331,39,0
U02519,2026-01-08,1,13.1,2,0,0,706,49,4621
U02519,2026-01-09,1,12.4,1,0,1,349,28,7843
U02519,2026-01-10,1,52.0,1,0,0,522,56,0
U02519,2026-01-14,1,14.0,1,0,0,102,29,0
U02519,2026-01-15,1,21.3,2,0,0,653,54,0
U02519,2026-01-17,3,14.4,1,0,1,191,30,3536
U02519,2026-01-22,2,21.1,2,0,0,790,54,4512
U02519,2026-01-24,1,27.8,1,0,0,345,39,4334
U02519,2026-01-26,1,23.2,1,0,1,398,36,4846
U02519,2026-01-27,1,13.2,1,0,0,400,29,0
U02519,2026-01-28,3,18.1,0,1,0,54,12,0
U02519,2026-02-02,2,10.7,2,0,1,910,47,0
U02519,2026-02-07,1,25.7,1,0,0,348,37,0
U02519,2026-02-09,1,14.9,1,0,0,293,30,0
U02519,2026-02-12,1,11.8,1,0,0,200,28,0
U02519,2026-02-13,1,41.4,2,1,0,546,68,0
U02519,2026-02-18,1,22.7,2,1,0,660,55,0
U02519,2026-02-23,1,19.0,2,1,0,409,53,0
U02519,2026-02-25,1,27.3,1,0,1,402,39,9233
U02519,2026-02-27,1,39.4,2,0,0,455,67,0
U02519,2026-03-01,1,10.9,1,1,1,187,27,4265
U02520,2026-01-04,1,24.2,1,0,1,319,36,0
U02520,2026-01-07,2,13.7,1,0,0,288,29,0
U02520,2026-01-08,1,29.1,1,0,1,485,40,14459
U02520,2026-01-09,1,76.4,1,1,1,507,73,0
U02520,2026-01-10,2,19.6,2,0,0,773,53,0
U02520,2026-01-13,2,25.5,1,0,0,299,37,0
U02520,2026-01-14,1,38.1,2,1,1,504,66,0
U02520,2026-01-18,1,10.2,1,0,0,394,27,0
U02520,2026-01-20,2,24.8,2,0,0,797,57,0
U02520,2026-01-24,1,30.3,1,0,1,369,41,0
U02520,2026-01-26,2,33.7,1,1,0,395,43,0
U02520,2026-01-28,1,30.7,3,0,1,483,81,4680
U02520,2026-02-07,2,35.4,1,0,0,148,44,0
U02520,2026-02-17,2,11.8,2,0,1,660,48,0
U02520,2026-02-18,1,18.7,2,0,1,781,53,5670
U02520,2026-02-19,2,31.0,0,0,0,93,21,0
U02520,2026-02-24,2,12.0,1,0,1,312,28,0
U02521,2026-01-04,1,23.5,2,0,0,784,56,0
U02521,2026-01-06,2,12.8,1,0,0,370,28,4983
U02521,2026-01-07,3,21.3,2,0,1,621,54,0
U02521,2026-01-08,1,20.7,1,0,0,208,34,0
U02521,2026-01-10,1,40.4,1,0,1,343,48,0
U02521,2026-01-11,1,18.5,1,0,1,274,32,9803
U02521,2026-01-12,3,15.9,1,0,0,323,31,0
U02521,2026-01-14,2,15.2,2,0,0,680,50,0
U02521,2026-01-16,1,44.1,1,0,0,487,50,6558
U02521,2026-01-19,1,33.8,2,0,0,487,63,8473
U02521,2026-01-21,2,21.4,2,0,1,390,54,13584
U02521,2026-01-24,1,10.3,1,1,0,304,27,5559
U02521,2026-01-27,1,26.0,2,0,0,519,58,0
U02521,2026-01-28,1,8.5,1,0,0,392,25,0
U02521,2026-01-29,2,43.1,0,0,1,129,30,0
U02521,2026-01-30,1,33.4,1,0,1,292,43,0
U02521,2026-02-07,1,16.1,1,1,0,250,31,6321
U02521,2026-02-16,3,47.0,1,0,0,405,52,0
U02521,2026-02-20,2,9.8,1,0,0,83,26,0
U02521,2026-02-21,1,35.4,1,0,0,318,44,0
U02521,2026-02-22,1,30.2,1,0,1,310,41,5581
U02521,2026-02-27,2,34.5,0,0,0,103,24,0
U02521,2026-02-28,2,18.1,0,0,1,54,12,1074
U02522,2026-01-04,3,28.6,1,1,0,442,40,0
U02522,2026-01-05,3,35.5,1,0,0,408,44,7307
U02522,2026-01-06,2,11.1,0,1,0,50,7,5063
U02522,2026-01-08,2,62.4,2,0,0,460,83,0
U02522,2026-01-11,2,20.6,1,1,0,405,34,0
U02522,2026-01-16,1,58.7,2,1,0,630,81,0
U02522,2026-01-20,1,11.8,1,1,0,268,28,0
U02522,2026-01-22,2,15.6,0,0,1,50,10,3680
U02522,2026-01-25,1,22.2,1,0,0,285,35,0
U02522,2026-01-30,2,13.8,0,0,1,50,9,0
U02522,2026-02-09,1,18.1,1,0,0,371,32,0
U02522,2026-02-11,1,15.5,2,1,1,732,50,0
U02522,2026-02-15,2,12.1,0,0,0,50,8,0
U02522,2026-02-16,3,33.9,1,0,1,388,43,0
U02522,2026-02-21,2,19.4,1,0,1,497,33,9644
U02522,2026-02-24,3,27.5,1,1,0,322,39,2140
U02522,2026-02-25,2,44.5,2,1,0,531,71,0
U02522,2026-02-28,1,14.4,1,1,0,379,30,0
U02522,2026-03-01,1,35.6,1,0,1,414,44,0
U02523,2026-01-02,3,39.3,1,1,0,372,47,0
U02523,2026-01-03,3,24.1,1,1,1,165,36,5380
U02523,2026-01-04,1,14.4,1,0,1,264,30,0
U02523,2026-01-05,1,43.4,1,1,0,424,50,4795
U02523,2026-01-06,1,27.4,2,0,0,774,59,0
U02523,2026-01-07,1,39.4,2,0,1,675,67,7524
U02523,2026-01-08,1,40.8,2,1,0,727,68,4633
U02523,2026-01-09,1,16.4,1,1,0,379,31,0
U02523,2026-01-11,1,48.8,1,0,0,425,54,6724
U02523,2026-01-12,1,34.1,1,1,1,458,43,0
U02523,2026-01-13,1,32.5,1,0,1,518,42,4012
U02523,2026-01-17,1,18.3,1,0,1,112,32,0
U02523,2026-01-18,1,26.9,1,0,0,346,38,0
U02523,2026-01-19,1,19.2,2,0,0,521,53,0
U02523,2026-01-20,2,34.5,1,0,0,330,44,7208
U02523,2026-01-21,1,15.7,1,0,1,267,31,0
U02523,2026-01-24,2,23.0,0,1,1,69,16,7919
U02523,2026-01-25,1,27.9,2,1,1,434,59,0
U02523,2026-01-26,1,51.6,1,0,1,397,56,0
U02523,2026-01-29,2,28.1,1,1,0,185,39,0
U02523,2026-01-30,1,24.3,1,0,0,330,37,0
U02523,2026-01-31,1,32.1,1,0,0,409,42,0
U02523,2026-02-01,1,38.1,1,0,0,244,46,4676
U02523,2026-02-08,1,16.8,1,0,0,285,31,0
U02523,2026-02-09,1,47.2,1,0,1,470,53,7529
U02523,2026-02-10,1,13.7,1,1,0,240,29,0
U02523,2026-02-11,1,57.5,1,0,0,384,60,0
U02523,2026-02-12,1,33.9,1,1,0,301,43,0
U02523,2026-02-15,2,75.7,2,1,1,775,92,0
U02523,2026-02-18,2,81.9,1,0,0,440,77,6878
U02523,2026-02-19,2,28.5,1,1,0,387,39,9448
U02523,2026-02-20,1,13.0,1,0,1,264,29,0
U02523,2026-02-25,1,26.9,1,0,1,286,38,3920
U02523,2026-02-26,1,36.8,1,0,0,363,45,9062
U02523,2026-02-27,2,12.5,0,1,1,50,8,9238
U02524,2026-01-18,1,13.0,1,0,1,474,29,0
U02524,2026-01-22,2,29.6,0,1,0,88,20,0
U02524,2026-01-23,1,11.2,1,0,0,266,27,0
U02524,2026-01-25,3,33.5,1,0,0,205,43,0
U02524,2026-01-26,2,29.1,3,1,0,525,80,0
U02524,2026-01-27,3,32.0,1,0,0,316,42,1318
U02524,2026-01-30,1,11.8,2,0,1,809,48,0
U02524,2026-02-08,1,20.0,1,1,1,463,34,0
U02524,2026-02-11,1,11.8,2,0,1,653,48,5003
U02524,2026-02-12,1,24.2,1,1,1,201,36,0
U02524,2026-02-13,1,9.0,2,0,0,702,46,9151
U02524,2026-02-14,2,20.1,1,0,1,363,34,0
